,tweet_id,sentiment,content
471,1957079355,positive,"i should be finished.... but i'm not.  color drawing, here i come."
472,1957079403,negative,"@jwray12 Lakers, baby Lakers!! I'll miss the game tmwr. I have to work  you'll have to keep me posted please"
473,1957079496,negative,"comfort food of the day: pan mee. though, it didnt taste any good.."
474,1957079533,negative,damn being drunk and hot sucks
475,1957079568,negative,misses my baby.
476,1957079622,negative,is not sleeping because he has paperwork to do.
477,1957079972,negative,Showered in ice-cold water. Sweating now. Means one thing: I'm sick
478,1957080150,negative,"midnight cry.. wish the person I wanted, wanted me right now"
480,1957080579,negative,I'm poorly and can't sleep
481,1957080963,negative,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.
482,1957081280,negative,"@RoasterBoy And these poor, unfortunate souls don't appear to have any pants at all...  ? http://blip.fm/~78qvz"
483,1957081795,negative,@damohopo @StephanieEllen If I told you how often I wash my hair you would never speak to me again
484,1957082086,negative,"Looks like another sleepless night dedicated to homework. Sorry in advance, Ms. Chapman."
485,1957082503,negative,@jessicaduncan http://twitpic.com/662vk -  WHY DO U LOT MOCK ME!!!
486,1957082536,negative,didnt say goodnight to you
487,1957082538,negative,@abguerraartist  I am not a pussy! damnit!  [sending you an e-mail right now btw]
488,1957082926,negative,has work tom.
491,1957083084,positive,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now"
493,1957083616,negative,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm
494,1957083641,negative,fuckin'm transtelecom
495,1957083786,negative,"is really, really bored... I guess I will go to bed"
496,1957083910,negative,@Syo_of_the_dead I met a stranger just 10 min ago. He was stalking me at the store
498,1957084166,negative,Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.
499,1957084446,negative,@nickkk_ that sucks!
501,1957084638,negative,Having Fever  dont feel to work
502,1957084742,negative,"Taking Horse Pills, hoping I can get some sleep tonight"
504,1957084945,negative,missing @MeLDiBiAsE...6 days can't pass quick enough
505,1957085151,negative,@juliaiiivir Hey! That's my school! I hate that place.
506,1957085211,negative,"Working from home today, my back is killing me  Doctor and then physio after later today."
508,1957086137,positive,"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!"
511,1957086444,negative,"Looks like it's going to be too nice to work today, how annoying as I have no choice"
514,1957087059,negative,is desperatly hoping my dad takes me to vanessa's game
515,1957087780,negative,@pb_and_jay hi!  Fuck your job!
516,1957087793,negative,Missing you all deeply
518,1957088179,positive,"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot"
519,1957088224,negative,"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you."
521,1957088574,negative,Somebody please save the polar bears!
522,1957088900,negative,"My nose is runny, my head is pounding, and teeth hurt like a bitch. MAN. @-) I feel awful.  =(("
523,1957089208,negative,I don't want her to leave..
524,1957089386,positive,Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.
525,1957089465,positive,"good lord, just seen the agency work for our upcoming Open Day. Money for Jam"
526,1957089708,negative,wut do i do now????
527,1957089935,negative,Working   But it's Fridaaaayyyyy
528,1957090025,negative,At the Grove for 'Drag Me to Hell.' I hope that it doesn't suck.
529,1957090285,negative,@NOLAevol so i feel like shit for saying HAPPY BELATED BIRFDAYY.. i'm only a month late
530,1957090408,negative,"@KaliyahPjones lmao...thats sad, kinda discourages me 4rom goin if the shit's wack"
532,1957090496,negative,@WillyNorthpole I wish I was there
533,1957090643,negative,"I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end..."
536,1957091327,negative,morning again! I hate mornings. So offensive!
538,1957091372,negative,bed bed bed @samuelasanders do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day
540,1957092017,negative,@brianshead waah. We're no longer your peeps.
541,1957092623,negative,@angelica_yo LOL wow dawg doesn't sound like you're playing!  I feel bad now haha
543,1957093069,positive,My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes.
544,1957093096,positive,one week till exam block
546,1957093185,negative,hoping i didn't fail english. that would just be sad
547,1957093471,negative,Know what would be great? For my shoulder to stop hurting so I can sleep normal again.  I just want/need a few solid hours of good sleep.
549,1957093920,negative,@MariusLT I'm sorry about your bad driving experiences.
551,1957094323,negative,Already misses @CMontecillo
552,1957094812,negative,"plan may changes , nooooooo"
553,1957094989,negative,my sister is a douchebag
556,1957096302,negative,I knew I should've worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat
557,1957096324,negative,Gutted that the bathroom still isn't free- early work isn't going to happen  . And I need the loo!
559,1957097210,negative,@laurelexmachina awww I wish I could have been there  I'm stuck here about to jab out my eyes with knitting needles
562,1957097730,positive,@calvinharris stop talkin about food haha fill like sum nw  hha hows your day goin or starting
563,1957098732,negative,"finished sewing for the night, uploading pictures from slidebar and beach. i cant believe i am having difficulties with twitter!"
564,1957098844,negative,thank you @ddlovato (: cant wait!!!! ummm btw ima crash still sick
565,1957098983,negative,"First my work computer, now my home laptop is fucked."
566,1957099112,negative,#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn't working . try tomorrow .
567,1957099375,negative,#beer #friday #melbourne #cbd #mtub #mini #cmon Thirsty and lonely ... you buggers are making me feel like a scotty no mates
568,1957099717,negative,@debbylovespr I know. We came back from 22 down in the 1st just to lose the lead in the last 6 minutes.
569,1957099719,negative,gosh... summer vacation is almost over here at the philippines.. kinda sad..  i wonder what section will i be in?
571,1957099758,negative,I'm bummed that I can't wear my sweet Nike kicks to work.
572,1957100044,negative,@Pickleybaby - your twitter is broken
574,1957100428,negative,@joek949 It's depressing I'm stuck inside all day
575,1957100610,negative,@rachelasha I even saw the news feeds of the archie website. But can't believe he'd choose veronica. I'm disappointed
576,1957100791,negative,i hate being sick. i miss @cynthiasheree @lucyowns and @larilync
578,1957101953,positive,Getting ready for school - second maths test today  also its my last day of 3rd year!! Next week i will officially be in 4th year
579,1957102054,negative,"Woke Up,I Wanna Stay In My bed"
580,1957102266,negative,depressed that i wasn't included in the morcom gardens quiz on facebook
581,1957102331,negative,"@dravenreborn yeah, its still totally in the high 60s here. soooo notlooking forward to aug and sept up here"
582,1957102464,negative,Upsidedown tomato plants died!
583,1957102562,negative,So deep its priecing my soul
584,1957102785,negative,@ashleypratt Oh come on!!! You get next week off and I get next week full of exams!
586,1957103680,negative,"@vocabularies i know, don't tell anyone  i dont know if my dad told the famz yet. i think i'm taking it online."
587,1957103831,negative,@ddlovato Caan't Iht Be Earlier? ICant Wait That Long.  Ahar. (:
588,1957103842,positive,"Friday yay!! And a bonus, don't have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride"
589,1957103882,negative,My children have promised me birthday brekkie in bed. There's a problem with that in that there's bugger all food in the house
590,1957104001,negative,@RDeRozario woops! I only just realized my DMs to you are not going through
593,1957104830,positive,Q: what studio created 'Open Season'? should google it or look at the dvd downstairs but feeling lazy
595,1957104948,negative,@prncsztalia why do you hate me!?
596,1957105472,negative,time for tv in bed.Then spending all day catching up on studying  i hate online summer classes
598,1957105755,negative,http://twitpic.com/663vr - Wanted to visit the animals but we were too late
599,1957106132,negative,@prime8507 PC I agree...  We have a problem. We must stop spending and only work!!!
600,1957106328,negative,#jonaswebcast i just missed it!!!!
601,1957106609,negative,Dang it! I REALLY look like crap!! Sigh only had 35mins to shower and 10mins to get ready
603,1957106916,negative,So exhausted..can't sleep. I don't like these nights
604,1957107095,negative,i'm gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don't have access to the interwebz
607,1957108151,negative,@NothinButSin sorry to hear that.
608,1957108253,negative,"Morning ;Sports day today, and I have to do the three-legged race with @Weefeetfrankie  ; Mr Pettigrew said I'm not aloud to trip her up"
609,1957109281,negative,Just found out I can't drink at this bar! Booo missing e1 at palomino's! No cheers sad face
610,1957109545,negative,Cannot sleep. 2+ hours of tossing and turning.
611,1957109983,negative,Omg going to die of swine flu when I go to Melbourne
612,1957110088,negative,Packing  I don't like it..
615,1957111072,negative,finished a whole box of ice cream
